count,promo,sale,onsale,onsaley,Facebook,Twitter,traffic,AWND,PRCP,SNOW,TMAX,TMIN,christmas,left,weekday,monthday,week,yearday,year,month
0,0,0,0,0,529565.0,13487.0,3319.0,4.47,0.0,0.0,71,58,-211,199.0,6,28,21,148,2017,5
0,0,0,0,0,551532.0,17341.0,2652.0,5.14,0.13,0.0,61,56,-210,199.0,0,29,22,149,2017,5
0,0,0,0,0,272747.0,20365.0,2711.0,2.68,0.06,0.0,60,55,-209,199.0,1,30,22,150,2017,5
0,0,0,0,0,864368.0,22095.0,2605.0,2.46,0.03,0.0,75,58,-208,199.0,2,31,22,151,2017,5
0,0,0,0,0,422036.0,12654.0,4013.0,3.8,0.0,0.0,79,59,-207,199.0,3,1,22,152,2017,6
0,0,0,0,0,588026.0,19544.0,3744.0,4.47,0.01,0.0,76,57,-206,199.0,4,2,22,153,2017,6
0,0,0,0,0,517923.0,9866.0,7433.0,3.58,0.01,0.0,73,55,-205,199.0,5,3,22,154,2017,6
0,0,0,0,0,293316.0,12195.0,3933.0,2.24,0.09,0.0,70,56,-204,199.0,6,4,22,155,2017,6
0,0,0,0,0,234092.0,19705.0,2629.0,4.92,0.02,0.0,67,58,-203,199.0,0,5,23,156,2017,6
0,0,0,0,0,234328.0,13323.0,2417.0,7.16,0.06,0.0,58,52,-202,199.0,1,6,23,157,2017,6
0,0,0,0,0,353956.0,13986.0,2955.0,3.36,0.0,0.0,67,51,-201,199.0,2,7,23,158,2017,6
0,0,0,0,0,355972.0,37502.0,4909.0,3.8,0.0,0.0,69,55,-200,199.0,3,8,23,159,2017,6
0,0,0,0,0,418327.0,35774.0,2780.0,4.7,0.0,0.0,80,53,-199,199.0,4,9,23,160,2017,6
0,0,0,0,0,282357.0,21737.0,2118.0,3.58,0.0,0.0,85,66,-198,199.0,5,10,23,161,2017,6
0,0,0,0,0,506674.0,136405.0,5250.0,5.14,0.0,0.0,90,72,-197,199.0,6,11,23,162,2017,6
0,0,0,0,0,546090.0,42808.0,4745.0,3.8,0.0,0.0,93,76,-196,199.0,0,12,24,163,2017,6
0,0,0,0,0,362131.0,32584.0,3852.0,3.13,0.0,0.0,94,77,-195,199.0,1,13,24,164,2017,6
0,0,0,0,0,379506.0,20834.0,3657.0,4.7,0.29,0.0,84,69,-194,199.0,2,14,24,165,2017,6
0,0,0,0,0,362245.0,23687.0,3484.0,4.25,0.0,0.0,76,64,-193,199.0,3,15,24,166,2017,6
0,0,0,0,0,397221.0,20087.0,2727.0,5.14,0.0,0.0,68,63,-192,199.0,4,16,24,167,2017,6
0,0,0,0,0,676808.0,35838.0,1968.0,2.24,1.39,0.0,74,66,-191,199.0,5,17,24,168,2017,6
0,0,0,0,0,456687.0,15236.0,3913.0,3.58,0.0,0.0,85,70,-190,199.0,6,18,24,169,2017,6
0,0,0,0,0,317232.0,17953.0,6945.0,3.8,1.35,0.0,88,70,-189,199.0,0,19,25,170,2017,6
483,0,0,0,0,201305.0,23156.0,4134.0,5.14,0.03,0.0,83,71,-188,199.0,1,20,25,171,2017,6
447,0,0,0,0,169650.0,19609.0,3282.0,4.7,0.0,0.0,83,71,-187,199.0,2,21,25,172,2017,6
313,0,0,0,0,180580.0,21849.0,2445.0,2.24,0.0,0.0,83,68,-186,199.0,3,22,25,173,2017,6
353,0,0,0,0,254204.0,19701.0,2413.0,4.92,0.04,0.0,83,76,-185,199.0,4,23,25,174,2017,6
344,0,0,0,0,313038.0,10404.0,2784.0,5.37,1.29,0.0,84,71,-184,199.0,5,24,25,175,2017,6
332,0,0,0,0,277711.0,11852.0,2820.0,2.46,0.0,0.0,83,68,-183,199.0,6,25,25,176,2017,6
414,0,0,0,0,297194.0,13818.0,2882.0,3.13,0.0,0.0,79,64,-182,199.0,0,26,26,177,2017,6
442,0,0,0,0,283704.0,15144.0,3034.0,3.58,0.18,0.0,77,60,-181,199.0,1,27,26,178,2017,6
361,0,0,0,0,1839516.0,20758.0,4090.0,4.92,0.0,0.0,78,61,-180,199.0,2,28,26,179,2017,6
350,0,0,0,0,1284701.0,13156.0,3055.0,5.37,0.0,0.0,82,68,-179,199.0,3,29,26,180,2017,6
279,0,0,0,0,756414.0,33493.0,3401.0,5.82,0.0,0.0,88,73,-178,199.0,4,30,26,181,2017,6
305,0,0,0,0,546687.0,13922.0,4527.0,4.03,0.23,0.0,85,71,-177,199.0,5,1,26,182,2017,7
323,0,0,0,0,577786.0,13172.0,3375.0,4.92,0.0,0.0,87,72,-176,199.0,6,2,26,183,2017,7
289,0,0,0,0,752885.0,15572.0,2409.0,1.79,0.45,0.0,88,71,-175,199.0,0,3,27,184,2017,7
319,0,0,0,0,467871.0,51840.0,2547.0,2.68,0.0,0.0,85,70,-174,199.0,1,4,27,185,2017,7
354,0,0,0,0,402350.0,20803.0,5088.0,4.92,0.0,0.0,85,70,-173,199.0,2,5,27,186,2017,7
417,0,0,0,0,820021.0,10587.0,3029.0,3.58,0.0,0.0,77,71,-172,199.0,3,6,27,187,2017,7
332,0,0,0,0,377095.0,12080.0,2349.0,5.37,1.78,0.0,80,68,-171,199.0,4,7,27,188,2017,7
295,0,0,0,0,258574.0,10120.0,2840.0,3.36,0.0,0.0,84,69,-170,199.0,5,8,27,189,2017,7
401,0,0,0,0,596953.0,10465.0,3553.0,3.58,0.0,0.0,81,67,-169,199.0,6,9,27,190,2017,7
368,0,0,0,0,546557.0,9067.0,2858.0,3.36,0.0,0.0,84,68,-168,199.0,0,10,28,191,2017,7
576,0,0,0,0,798787.0,8162.0,2832.0,3.13,0.0,0.0,85,75,-167,199.0,1,11,28,192,2017,7
349,0,0,0,0,1603509.0,11559.0,3225.0,4.7,0.35,0.0,73,65,-164,199.0,4,14,28,195,2017,7
332,0,0,0,0,1242088.0,10610.0,2982.0,3.36,0.0,0.0,84,68,-163,199.0,5,15,28,196,2017,7
356,0,0,0,0,1105073.0,13291.0,2513.0,2.68,0.0,0.0,87,68,-162,199.0,6,16,28,197,2017,7
465,0,0,0,0,423097.0,14974.0,2994.0,2.68,0.0,0.0,85,73,-161,199.0,0,17,29,198,2017,7
363,0,0,0,0,329808.0,15202.0,2840.0,2.91,0.0,0.0,88,73,-160,199.0,1,18,29,199,2017,7
343,0,0,0,0,262968.0,10621.0,3157.0,3.13,0.0,0.0,92,77,-159,199.0,2,19,29,200,2017,7
467,0,0,0,0,236421.0,11538.0,4563.0,2.91,0.01,0.0,94,77,-158,199.0,3,20,29,201,2017,7
384,0,0,0,0,852408.0,12992.0,2938.0,3.8,0.0,0.0,92,76,-157,199.0,4,21,29,202,2017,7
367,0,0,0,0,446355.0,7802.0,3550.0,2.46,0.57,0.0,92,71,-156,199.0,5,22,29,203,2017,7
393,0,0,0,0,158890.0,9204.0,2246.0,2.68,0.06,0.0,79,71,-155,199.0,6,23,29,204,2017,7
446,0,0,0,0,193048.0,13668.0,2290.0,6.71,0.74,0.0,73,63,-154,199.0,0,24,30,205,2017,7
377,0,0,0,0,129422.0,15699.0,2160.0,5.14,0.0,0.0,71,62,-153,199.0,1,25,30,206,2017,7
532,0,0,0,0,943686.0,16849.0,2433.0,3.8,0.0,0.0,77,65,-152,199.0,2,26,30,207,2017,7
447,0,0,0,0,1082429.0,13859.0,3443.0,2.46,0.0,0.0,78,65,-151,199.0,3,27,30,208,2017,7
423,0,0,0,0,346540.0,14556.0,2976.0,2.91,0.0,0.0,85,71,-150,199.0,4,28,30,209,2017,7
442,0,0,0,0,391823.0,23801.0,3340.0,9.4,0.0,0.0,77,67,-149,199.0,5,29,30,210,2017,7
375,0,0,0,0,288839.0,17146.0,3275.0,4.25,0.0,0.0,82,64,-148,199.0,6,30,30,211,2017,7
434,0,0,0,0,228901.0,16525.0,3423.0,2.01,0.0,0.0,88,66,-147,199.0,0,31,31,212,2017,7
578,0,0,0,0,149449.0,14145.0,2804.0,2.68,0.0,0.0,92,71,-146,199.0,1,1,31,213,2017,8
909,0,0,0,0,132395.0,14024.0,5237.0,1.57,0.09,0.0,86,69,-145,199.0,2,2,31,214,2017,8
692,0,0,0,0,218990.0,12143.0,5380.0,1.79,0.0,0.0,87,68,-144,199.0,3,3,31,215,2017,8
506,0,0,0,0,167356.0,8595.0,3183.0,4.25,0.15,0.0,84,69,-143,199.0,4,4,31,216,2017,8
370,0,0,0,0,171719.0,5733.0,3006.0,4.47,0.3,0.0,78,69,-142,199.0,5,5,31,217,2017,8
455,0,0,0,0,186633.0,8183.0,3227.0,3.8,0.0,0.0,76,64,-141,199.0,6,6,31,218,2017,8
457,0,0,0,0,155180.0,11627.0,3339.0,2.46,0.76,0.0,71,64,-140,199.0,0,7,32,219,2017,8
551,0,0,0,0,205739.0,10405.0,3881.0,2.91,0.0,0.0,78,65,-139,199.0,1,8,32,220,2017,8
596,0,0,0,0,174482.0,11422.0,3630.0,1.34,0.0,0.0,85,64,-138,199.0,2,9,32,221,2017,8
1372,0,0,0,0,210981.0,18311.0,12241.0,2.24,0.0,0.0,83,68,-137,199.0,3,10,32,222,2017,8
968,0,0,0,0,259118.0,12137.0,6339.0,2.68,0.0,0.0,82,69,-136,199.0,4,11,32,223,2017,8
712,0,0,0,0,181446.0,10732.0,5534.0,3.36,0.11,0.0,77,64,-135,199.0,5,12,32,224,2017,8
569,0,0,0,0,112182.0,13948.0,4670.0,3.8,0.0,0.0,83,71,-134,199.0,6,13,32,225,2017,8
781,0,0,0,0,267059.0,31002.0,4437.0,2.24,0.0,0.0,80,70,-133,199.0,0,14,33,226,2017,8
1320,0,0,0,0,879569.0,17128.0,4111.0,1.12,0.45,0.0,74,68,-132,199.0,1,15,33,227,2017,8
1345,0,0,0,0,879569.0,17128.0,8462.0,2.24,0.0,0.0,87,70,-131,199.0,2,16,33,228,2017,8
2395,0,0,1,0,682611.0,35035.0,8462.0,3.13,0.0,0.0,83,69,-130,199.0,3,17,33,229,2017,8
1028,0,0,0,1,682611.0,35035.0,8462.0,3.36,0.88,0.0,82,73,-129,199.0,4,18,33,230,2017,8
750,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.0,0.0,86,73,-128,199.0,5,19,33,231,2017,8
789,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,81,69,-127,199.0,6,20,33,232,2017,8
972,0,0,0,0,682611.0,35035.0,8462.0,3.36,0.0,0.0,87,71,-126,199.0,0,21,34,233,2017,8
782,0,0,0,0,682611.0,35035.0,8462.0,5.14,0.3,0.0,89,72,-125,199.0,1,22,34,234,2017,8
854,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.0,0.0,81,70,-124,199.0,2,23,34,235,2017,8
716,0,0,0,0,682611.0,35035.0,8462.0,3.13,0.0,0.0,80,65,-123,199.0,3,24,34,236,2017,8
630,0,0,0,0,682611.0,35035.0,8462.0,2.46,0.0,0.0,78,63,-122,199.0,4,25,34,237,2017,8
754,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,78,62,-121,199.0,5,26,34,238,2017,8
853,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,78,63,-120,199.0,6,27,34,239,2017,8
835,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.0,0.0,76,63,-119,199.0,0,28,35,240,2017,8
998,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,87,67,-118,199.0,1,29,35,241,2017,8
2065,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.13,0.0,90,72,-117,199.0,2,30,35,242,2017,8
1010,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,91,76,-116,199.0,3,31,35,243,2017,8
873,0,0,0,0,682611.0,35035.0,8462.0,2.24,0.0,0.0,90,76,-115,199.0,4,1,35,244,2017,9
1725,0,0,0,0,682611.0,35035.0,8462.0,1.79,0.0,0.0,91,74,-114,199.0,5,2,35,245,2017,9
840,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,93,74,-113,199.0,6,3,35,246,2017,9
998,0,0,0,0,682611.0,35035.0,8462.0,6.93,0.0,0.0,85,72,-112,199.0,0,4,36,247,2017,9
785,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.0,0.0,83,67,-111,199.0,1,5,36,248,2017,9
1030,0,0,0,0,682611.0,35035.0,8462.0,1.34,0.0,0.0,87,65,-110,199.0,2,6,36,249,2017,9
819,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.0,0.0,92,70,-109,199.0,3,7,36,250,2017,9
857,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.0,0.0,97,76,-108,199.0,4,8,36,251,2017,9
898,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,90,76,-107,199.0,5,9,36,252,2017,9
1013,0,0,0,0,682611.0,35035.0,8462.0,6.26,1.58,0.0,79,70,-106,199.0,6,10,36,253,2017,9
1082,0,0,0,0,682611.0,35035.0,8462.0,5.14,0.0,0.0,81,66,-105,199.0,0,11,37,254,2017,9
1172,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.29,0.0,79,69,-104,199.0,1,12,37,255,2017,9
29,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.04,0.0,80,62,-103,199.0,2,13,37,256,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,6.49,0.0,0.0,77,59,-102,199.0,3,14,37,257,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.24,0.0,0.0,84,62,-101,199.0,4,15,37,258,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,1.34,0.0,0.0,88,66,-100,199.0,5,16,37,259,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.24,0.0,0.0,89,68,-99,199.0,6,17,37,260,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,87,68,-98,199.0,0,18,38,261,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.68,0.0,0.0,83,68,-97,199.0,1,19,38,262,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,7.83,0.0,0.0,79,64,-96,199.0,2,20,38,263,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,7.61,0.0,0.0,73,59,-95,199.0,3,21,38,264,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,6.93,0.0,0.0,71,62,-94,199.0,4,22,38,265,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.0,0.0,80,59,-93,199.0,5,23,38,266,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.0,0.0,82,60,-92,199.0,6,24,38,267,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.0,0.0,76,63,-91,199.0,0,25,39,268,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,6.04,0.0,0.0,72,61,-90,199.0,1,26,39,269,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.0,0.0,71,56,-89,199.0,2,27,39,270,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,3.36,0.0,0.0,78,65,-88,199.0,3,28,39,271,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,2.68,0.11,0.0,83,72,-87,199.0,4,29,39,272,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,8.28,1.26,0.0,79,59,-86,199.0,5,30,39,273,2017,9
0,0,0,0,0,682611.0,35035.0,8462.0,8.72,0.09,0.0,64,56,-85,199.0,6,1,39,274,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,12.53,1.08,0.0,57,48,-84,199.0,0,2,40,275,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,11.41,0.35,0.0,55,49,-83,199.0,1,3,40,276,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,10.74,0.0,0.0,63,53,-82,199.0,2,4,40,277,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.0,0.0,67,52,-81,199.0,3,5,40,278,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,1.57,0.0,0.0,73,52,-80,199.0,4,6,40,279,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.0,0.0,73,58,-79,199.0,5,7,40,280,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.36,0.0,0.0,72,59,-78,199.0,6,8,40,281,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.89,0.0,78,61,-77,199.0,0,9,41,282,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,2.46,0.0,0.0,65,50,-76,199.0,1,10,41,283,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,69,53,-75,199.0,2,11,41,284,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,77,56,-74,199.0,3,12,41,285,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.58,0.01,0.0,72,61,-73,199.0,4,13,41,286,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,69,57,-72,199.0,5,14,41,287,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.0,0.0,64,51,-71,199.0,6,15,41,288,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,5.37,0.0,0.0,64,53,-70,199.0,0,16,42,289,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,5.82,0.0,0.0,56,42,-69,199.0,1,17,42,290,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.0,0.0,50,38,-68,199.0,2,18,42,291,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,53,35,-67,199.0,3,19,42,292,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,6.04,0.0,0.0,70,48,-66,199.0,4,20,42,293,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,2.24,0.0,0.0,76,57,-65,199.0,5,21,42,294,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.7,0.0,0.0,75,58,-64,199.0,6,22,42,295,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,6.71,0.0,0.0,65,45,-63,199.0,0,23,43,296,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.0,0.0,57,40,-62,199.0,1,24,43,297,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.05,0.0,68,48,-61,199.0,2,25,43,298,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,58,46,-60,199.0,3,26,43,299,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,59,45,-59,199.0,4,27,43,300,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,6.71,1.4,0.0,69,53,-58,199.0,5,28,43,301,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,6.49,0.04,0.0,73,57,-57,199.0,6,29,43,302,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,5.82,0.0,0.0,61,48,-56,199.0,0,30,44,303,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.0,0.0,56,42,-55,199.0,1,31,44,304,2017,10
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.0,0.0,65,54,-54,199.0,2,1,44,305,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,63,54,-53,199.0,3,2,44,306,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.46,0.0,0.0,72,48,-52,199.0,4,3,44,307,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.46,0.0,0.0,70,56,-51,199.0,5,4,44,308,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.01,0.0,71,56,-50,199.0,6,5,44,309,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,4.7,0.0,0.0,74,66,-49,199.0,0,6,45,310,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,72,53,-48,199.0,1,7,45,311,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,3.58,0.0,0.0,56,46,-47,199.0,2,8,45,312,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,59,43,-46,199.0,3,9,45,313,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,9.84,0.26,0.0,57,51,-45,198.0,4,10,45,314,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.43,0.0,58,49,-44,195.0,5,11,45,315,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.59,0.01,0.0,61,51,-43,191.0,6,12,45,316,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,10.74,0.0,0.0,58,46,-42,188.0,0,13,46,317,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,7.83,0.0,0.0,49,42,-41,188.0,1,14,46,318,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,4.7,0.0,0.0,58,39,-40,188.0,2,15,46,319,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.0,0.0,67,51,-39,186.0,3,16,46,320,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.0,0.0,52,40,-38,185.0,4,17,46,321,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.14,0.0,0.0,58,46,-37,183.0,5,18,46,322,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.59,1.25,0.0,64,57,-36,179.0,6,19,46,323,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.82,0.0,0.0,64,46,-35,176.0,0,20,47,324,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,6.49,0.0,0.0,53,42,-34,174.0,1,21,47,325,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,6.26,0.03,0.0,55,42,-33,172.0,2,22,47,326,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.82,0.0,0.0,44,33,-32,169.0,3,23,47,327,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,46,32,-31,165.0,4,24,47,328,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.68,0.0,0.0,50,36,-30,160.0,5,25,47,329,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.0,0.0,60,41,-29,155.0,6,26,47,330,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,64,51,-28,151.0,0,27,48,331,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.02,0.0,64,45,-27,149.0,1,28,48,332,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,49,38,-26,147.0,2,29,48,333,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,5.59,0.0,0.0,47,33,-25,145.0,3,30,48,334,2017,11
0,0,0,0,0,682611.0,35035.0,8462.0,6.71,0.33,0.0,51,44,-24,141.0,4,1,48,335,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,2.91,0.14,0.0,57,46,-23,136.0,5,2,48,336,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,8.5,0.0,0.0,55,44,-22,130.0,6,3,48,337,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.0,0.0,51,42,-21,125.0,0,4,49,338,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,2.24,0.0,0.0,51,40,-20,121.0,1,5,49,339,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,3.36,0.0,0.0,53,39,-19,117.0,2,6,49,340,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,3.8,0.0,0.0,54,42,-18,113.0,3,7,49,341,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.0,0.0,49,41,-17,109.0,4,8,49,342,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.0,0.0,55,40,-16,104.0,5,9,49,343,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.25,0.0,0.0,60,51,-15,98.0,6,10,49,344,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.7,0.0,0.0,61,50,-14,93.0,0,11,50,345,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,2.01,0.0,0.0,66,55,-13,89.0,1,12,50,346,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,3.36,0.0,0.0,67,55,-12,86.0,2,13,50,347,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.7,0.33,0.0,67,53,-11,82.0,3,14,50,348,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,10.51,0.09,0.0,68,53,-10,79.0,4,15,50,349,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,5.37,0.04,0.0,53,46,-9,74.0,5,16,50,350,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,1.21,0.0,59,50,-8,68.0,6,17,50,351,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,6.71,0.0,0.0,57,38,-7,63.0,0,18,51,352,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,9.4,0.0,0.0,40,35,-6,59.0,1,19,51,353,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,6.04,0.0,0.0,43,34,-5,55.0,2,20,51,354,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,7.16,0.0,0.0,56,39,-4,51.0,3,21,51,355,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.92,0.19,0.0,62,53,-3,47.0,4,22,51,356,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,3.58,1.55,0.0,64,52,-2,42.0,5,23,51,357,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.47,0.01,0.0,72,63,-1,36.0,6,24,51,358,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,0.89,0.01,0.0,66,57,0,33.0,0,25,52,359,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,8.05,0.0,0.0,59,47,1,29.0,1,26,52,360,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,5.82,0.12,0.0,61,46,2,25.0,2,27,52,361,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,8.28,0.03,0.0,46,34,3,20.0,3,28,52,362,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,6.93,0.45,0.0,46,34,4,16.0,4,29,52,363,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,4.03,0.19,0.0,48,38,5,11.0,5,30,52,364,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,5.37,0.03,0.0,48,42,6,5.0,6,31,52,365,2017,12
0,0,0,0,0,682611.0,35035.0,8462.0,7.61,0.0,0.0,42,34,7,3.0,0,1,1,1,2018,1
